,steering_angle,steering_rate,torque,time,execution_time,stiffness,damping
10799,0.6842388799518568,0.9185076173469618,0.3515497572762211,22.213663578033447,0.001994609832763672,0.0,0.05
10800,0.6859667559113313,0.9123903846816261,0.35990941963340944,22.21565842628479,0.0019948482513427734,0.0,0.05
10801,0.6880087911361646,0.9084717164994549,0.3681404465294271,22.2176570892334,0.0019986629486083984,0.0,0.05
10802,0.6895795874629596,0.908094836101088,0.3762369258481548,22.219647645950317,0.0019905567169189453,0.0,0.05
10803,0.6916216226877929,0.9071027231247023,0.3841311223039572,22.22164249420166,0.0019948482513427734,0.0,0.05
10804,0.6933494986472674,0.908367313796712,0.39185300594617567,22.223636865615845,0.0019943714141845703,0.0,0.05
10805,0.6952344542394212,0.9107185220815245,0.39936419717733973,22.225631713867188,0.0019948482513427734,0.0,0.05
10806,0.6969623301988956,0.9111764158292471,0.4066492351356847,22.22762632369995,0.001994609832763672,0.0,0.05
10807,0.69869020615837,0.908306685564985,0.4136867982891522,22.229620933532715,0.001994609832763672,0.0,0.05
10808,0.7005751617505238,0.9035104548526153,0.4204595227448681,22.23161554336548,0.001994609832763672,0.0,0.05
10809,0.7023030377099982,0.9008726250480261,0.42694961487092564,22.233610153198242,0.001994609832763672,0.0,0.05
10810,0.7041879933021521,0.899893231308699,0.43313977114958163,22.2356059551239,0.0019958019256591797,0.0,0.05
10811,0.7060729488943059,0.9013875961947595,0.4390166247387051,22.237600326538086,0.0019943714141845703,0.0,0.05
10812,0.7079579044864598,0.9067055129291649,0.4445562838805352,22.23959469795227,0.0019943714141845703,0.0,0.05
10813,0.7096857804459342,0.9116422880140894,0.4497474503484094,22.241589546203613,0.0019948482513427734,0.0,0.05
10814,0.7114136564054085,0.910890820545114,0.45457622806792997,22.243584394454956,0.0019948482513427734,0.0,0.05
10815,0.713455691630242,0.9094504543267119,0.4590269677649668,22.24557852745056,0.0019941329956054688,0.0,0.05
10816,0.7153406472223959,0.9150180572887454,0.4630845992439734,22.247573137283325,0.001994609832763672,0.0,0.05
10817,0.7172256028145497,0.9239202262403079,0.46673864474620363,22.24956774711609,0.001994609832763672,0.0,0.05
10818,0.7191105584067037,0.9312556390641007,0.4699758427556069,22.25156259536743,0.0019948482513427734,0.0,0.05
10819,0.720838434366178,0.9349225378355703,0.4727850152668921,22.253557443618774,0.0019948482513427734,0.0,0.05
10820,0.7228804695910114,0.9362283341897306,0.47515503773629886,22.255552291870117,0.0019948482513427734,0.0,0.05
10821,0.7246083455504857,0.9372411086715443,0.477075998507257,22.2575466632843,0.0019943714141845703,0.0,0.05
10822,0.7268074604079986,0.9396722801625729,0.478538512246386,22.259541511535645,0.0019948482513427734,0.0,0.05
10823,0.7286924160001524,0.9476771102221166,0.4795350274869733,22.26153588294983,0.0019943714141845703,0.0,0.05
10824,0.7304202919596268,0.953979520861582,0.48005767434184976,22.263530492782593,0.001994609832763672,0.0,0.05
10825,0.7326194068171398,0.95668089680491,0.4801002005479237,22.265525341033936,0.0019948482513427734,0.0,0.05
10826,0.7345043624092936,0.9635780156067516,0.47965679067467837,22.26753282546997,0.0020074844360351562,0.0,0.05
10827,0.7363893180014476,0.969689602580478,0.4787151711606703,22.26951503753662,0.0019822120666503906,0.0,0.05
10828,0.7384313532262808,0.972458795389334,0.47729396613263253,22.271509408950806,0.0019943714141845703,0.0,0.05
10829,0.7404733884511142,0.9773521836989972,0.4753682924676127,22.27350425720215,0.0019948482513427734,0.0,0.05
10830,0.7425154236759476,0.9850693809935833,0.47294270413026807,22.275498628616333,0.0019943714141845703,0.0,0.05
10831,0.744557458900781,0.993586632543873,0.47001726800889504,22.277493476867676,0.0019948482513427734,0.0,0.05
10832,0.7464424144929348,0.9990837193951437,0.4665904166193493,22.27948808670044,0.001994609832763672,0.0,0.05
10833,0.7487986089831272,1.004547476892927,0.4626640453271758,22.281482696533203,0.001994609832763672,0.0,0.05
10834,0.750683564575281,1.015119457588829,0.458239454591325,22.283477306365967,0.001994609832763672,0.0,0.05
10835,0.7538251572288708,1.018939918076291,0.45331924518014977,22.287467002868652,0.003989696502685547,0.0,0.05
10836,0.7558671924537043,1.0112818575418752,0.4420054774034883,22.289461374282837,0.0019943714141845703,0.0,0.05
10837,0.758066307311217,1.0066259040072685,0.43562381643470505,22.29145622253418,0.0019948482513427734,0.0,0.05
10838,0.7612078999648069,1.01778170158771,0.42876444102560063,22.293450832366943,0.001994609832763672,0.0,0.05
10839,0.7634070148223197,1.0439826360608888,0.42143682127024606,22.295445442199707,0.001994609832763672,0.0,0.05
10840,0.7654490500471531,1.0689151274278235,0.41364812611583346,22.29744029045105,0.0019948482513427734,0.0,0.05
10841,0.7676481649046659,1.0825123758107709,0.4054061536992148,22.299434661865234,0.0019943714141845703,0.0,0.05
10842,0.7696902001294992,1.087388715099153,0.396723581344712,22.301429510116577,0.0019948482513427734,0.0,0.05
10843,0.7722034742523711,1.09161678919385,0.38760671474131697,22.30342435836792,0.0019948482513427734,0.0,0.05
10844,0.774088429844525,1.0976156669845172,0.37806883055902685,22.305418968200684,0.001994609832763672,0.0,0.05
10845,0.7764446243347173,1.099833401307938,0.3681231666633164,22.307421922683716,0.0020029544830322266,0.0,0.05
10846,0.7788008188249097,1.1042272878695156,0.3577372976824126,22.30940818786621,0.001986265182495117,0.0,0.05
10847,0.7808428540497431,1.1103583547722051,0.34705695378338586,22.311402797698975,0.001994609832763672,0.0,0.05
10848,0.7830419689072559,1.1098043469168073,0.33596408630426244,22.313397645950317,0.0019948482513427734,0.0,0.05
10849,0.7852410837647688,1.106332256691842,0.3245162445148574,22.31539225578308,0.001994609832763672,0.0,0.05
10850,0.7875972782549611,1.1055923372665588,0.3127316656255878,22.317387104034424,0.0019948482513427734,0.0,0.05
10851,0.789796393112474,1.1081445144752164,0.3006236461718983,22.319381713867188,0.001994609832763672,0.0,0.05
10852,0.7919955079699869,1.1109114207513469,0.2882117706902174,22.32137632369995,0.001994609832763672,0.0,0.05
10853,0.7941946228274996,1.1116193975818596,0.27551184616704727,22.323370933532715,0.001994609832763672,0.0,0.05
10854,0.796236658052333,1.1082505164292042,0.2625416207638133,22.32536554336548,0.001994609832763672,0.0,0.05
10855,0.7984357729098459,1.1009826644135106,0.24931932109006513,22.32736039161682,0.0019948482513427734,0.0,0.05
10856,0.8009490470327177,1.0993139266711196,0.2358619951796119,22.329355001449585,0.001994609832763672,0.0,0.05
10857,0.8031481618902305,1.1071584298162898,0.22219193802463286,22.33134937286377,0.0019943714141845703,0.0,0.05
10858,0.8053472767477434,1.1153730723288664,0.2083286689420344,22.333343982696533,0.001994609832763672,0.0,0.05
10859,0.8073893119725768,1.1171004141767498,0.19428864915434269,22.335339069366455,0.001995086669921875,0.0,0.05
10860,0.8095884268300896,1.112245944152201,0.18009018545748443,22.33733367919922,0.001994609832763672,0.0,0.05
10861,0.8117875416876025,1.1059720412429477,0.16576039460791792,22.33932852745056,0.0019948482513427734,0.0,0.05
10862,0.8141437361777949,1.1040169116956595,0.15131470903699995,22.341322898864746,0.0019943714141845703,0.0,0.05
10863,0.8163428510353077,1.1067401014726375,0.13677904217836295,22.34331774711609,0.0019948482513427734,0.0,0.05
10864,0.8185419658928205,1.1094614400906715,0.12216729761453228,22.345316648483276,0.0019989013671875,0.0,0.05
10865,0.820584001117654,1.1068126034665244,0.10747406219657406,22.347307205200195,0.0019905567169189453,0.0,0.05
10866,0.8227831159751667,1.0991621424233209,0.09281159431629704,22.34930181503296,0.001994609832763672,0.0,0.05
10867,0.8249822308326796,1.0925550789883034,0.07810966350062877,22.351296424865723,0.001994609832763672,0.0,0.05
10868,0.827024266057513,1.087524017976332,0.06341908727266536,22.353291034698486,0.001994609832763672,0.0,0.05
10869,0.8292233809150258,1.0812799542028437,0.04876078427542752,22.35528564453125,0.001994609832763672,0.0,0.05
10870,0.8312654161398592,1.0751783973369502,0.03415556523930674,22.357280492782593,0.0019948482513427734,0.0,0.05
10871,0.8333074513646926,1.067970728134447,0.019622361156699457,22.359275341033936,0.0019948482513427734,0.0,0.05
10872,0.8355065662222054,1.0607812810341208,0.005183403710501307,22.36126971244812,0.0019943714141845703,0.0,0.05
10873,0.8372344421816799,1.0523948075838372,-0.009137643235189043,22.363264560699463,0.0019948482513427734,0.0,0.05
10874,0.8395906366718722,1.0417218186037274,-0.023327642684498384,22.365258932113647,0.0019943714141845703,0.0,0.05
